stars,cleaned_text,sentiment
1,"['app', 'fraudulent', 'one', 'member', 'almost', 'decade', 'item', 'missing', 'every', 'try', 'request', 'support', 'automated', 'message', 'pop', 'eligible', 'refund', 'text', 'customer', 'service', 'copy', 'paste', 'message', 'use', 'another', 'food', 'app', 'least', 'wo', 'take', 'money', 'give', 'item', 'paid']",negative
1,"['robbery', 'daylight', 'got', 'food', 'delivered', 'hair', 'provided', 'photo', 'photo', 'hair', 'showing', 'definitely', 'mine', 'able', 'say', 'refund', 'issue', 'certain', 'restaurant', 'time', 'row', 'sure', 'punished', 'financially', 'item', 'missing', 'damaged', 'especially', 'object', 'let', 'alone', 'causing', 'high', 'risk', 'health', 'awful', 'customer', 'service']",negative
4,"['overall', 'pretty', 'good', 'grocery', 'delivery', 'get', 'little', 'rough', 'thing', 'stock', 'grocery', 'store', 'rearranges', 'nothing', 'perfect', 'use', 'grocery', 'delivery', 'fair', 'amount', 'help', 'lot', 'heavy', 'item', 'live', 'place', 'without', 'elevator', 'bringing', 'carry', 'make', 'practical', 'others']",positive
3,"['convenient', 'really', 'reliable', 'good', 'selection', 'restaurant', 'expensive', 'fee', 'tip', 'also', 'increase', 'price', 'food', 'higher', 'actual', 'restaurant', 'charge', 'went', 'takeout', 'price', 'convenience', 'guess', 'add', 'something', 'car', 'check', 'give', 'coupon', 'recommend', 'manipulating', 'app', 'get', 'coupon', 'use', 'coupon', 'cancel', 'fee']",neutral
1,"['service', 'getting', 'really', 'slow', 'cancelled', 'one', 'supposed', 'good', 'december', 'cancelled', 'stopped', 'service', 'immediately', 'mean', 'owe', 'difference', 'last', 'week', 'continue', 'expiry', 'course', 'contact', 'tried', 'chat', 'could', 'get', 'option', 'chat']",negative
2,"['app', 'often', 'crash', 'error', 'summing', 'total', 'promotion', 'also', 'lot', 'issue', 'wallet', 'used', 'payment', 'customer', 'service', 'also', 'worst', 'come', 'across', 'pretty', 'sure', 'deliberately', 'ignorant', 'incompetent', 'prevent', 'pay', 'said', 'promotion', 'come']",negative
1,"['many', 'missing', 'item', 'mistake', 'block', 'ever', 'able', 'receive', 'refund', 'wo', 'tell', 'happens', 'wo', 'tell', 'ca', 'get', 'refund', 'chat', 'unless', 'pester', 'enough', 'let', 'escalate', 'request', 'reversed', 'yeah', 'penalize', 'customer', 'mistake', 'great', 'way', 'run', 'business', 'longer', 'customer']",negative
1,"['terrible', 'company', 'customer', 'service', 'tried', 'several', 'day', 'fight', 'unauthorized', 'transaction', 'account', 'told', 'nothing', 'could', 'issue', 'charged', 'twice', 'tip', 'tipped', 'bill', 'receipt', 'showed', 'tip', 'totalling', 'original', 'receipt', 'showed', 'single', 'tip', 'second', 'receipt', 'came', 'shortly', 'showing', 'double', 'tip', 'wrote', 'issue', 'using', 'picture', 'customer', 'service', 'could', 'understand', 'still', 'confused']",negative
1,"['selection', 'app', 'would', 'never', 'use', 'delivery', 'people', 'never', 'read', 'delivery', 'note', 'matter', 'well', 'tip', 'two', 'occasion', 'picked', 'food', 'decided', 'steal', 'also', 'support', 'app', 'absolute', 'trash', 'received', 'wrong', 'several', 'time', 'told', 'unable', 'refund', 'even', 'though', 'something', 'else', 'plan', 'eat', 'food']",negative
1,"['one', 'member', 'need', 'help', 'section', 'bot', 'plus', 'deal', 'save', 'dollar', 'hardly', 'ever', 'change', 'store', 'store', 'card', 'keep', 'coming', 'low', 'balance', 'even', 'though', 'ca', 'ask', 'help', 'help', 'list', 'problem', 'help', 'anything', 'else', 'help', 'list', 'already', 'option', 'lead', 'actually', 'getting', 'help', 'someone', 'useless', 'help', 'system', 'ask']",negative
1,"['reached', 'customer', 'support', 'restaurant', 'send', 'correct', 'size', 'portion', 'chain', 'restaurant', 'support', 'asked', 'provide', 'picture', 'denied', 'refund', 'difference', 'asking', 'long', 'time', 'customer', 'immediately', 'canceled', 'one', 'subscription', 'moved', 'onto', 'doordash', 'bother', 'app', 'better', 'one']",negative
1,"['utterly', 'appalling', 'placed', 'christmas', 'got', 'notified', 'food', 'way', 'soon', 'got', 'got', 'another', 'saying', 'would', 'earlier', 'delivery', 'showed', 'cancelled', 'refunded', 'money', 'moved', 'bank', 'proceed', 'reorder', 'came', 'charged', 'two', 'full', 'delivered', 'two', 'lot', 'explanation', 'attempt', 'contact', 'deliver', 'first', 'told', 'refunded', 'two', 'week', 'later', 'avoiding', 'refund']",negative
1,"['thief', 'several', 'item', 'received', 'french', 'fry', 'empty', 'box', 'first', 'time', 'make', 'mistake', 'like', 'first', 'time', 'anything', 'terrible', 'application', 'freeze', 'crash', 'garbage', 'application', 'use', 'door', 'dash', 'skip', 'dish', 'deliver', 'pick', 'restaurant', 'directly']",negative
3,"['app', 'annoying', 'ca', 'select', 'notification', 'turn', 'either', 'get', 'notification', 'delivery', 'progress', 'get', 'bombarded', 'advertisement', 'every', 'day', 'also', 'address', 'delivery', 'instruction', 'correct', 'clear', 'yet', 'getting', 'notification', 'year', 'asking', 'update', 'address', 'provide', 'delivery', 'instruction', 'nothing', 'update', 'provided', 'instruction', 'yet', 'keep', 'asking', 'customer', 'support', 'could', 'help']",neutral
1,"['given', 'dollar', 'quote', 'time', 'jacked', 'price', 'delivery', 'without', 'letting', 'know', 'apaarently', 'offered', 'promotion', 'discount', 'removed', 'promo', 'asked', 'prove', 'discount', 'noticed', 'price', 'change', 'customer', 'support', 'could', 'even', 'provide', 'receipt', 'word', 'wise', 'take', 'screen', 'shot', 'change', 'pricing', 'ask', 'prove']",negative
1,"['store', 'gave', 'wrong', 'missing', 'item', 'ca', 'get', 'help', 'refund', 'terrible', 'service', 'app', 'longer', 'using', 'many', 'year', 'seen', 'decline', 'service', 'support', 'recently', 'awful', 'uninstalling', 'probably', 'get', 'charge', 'back', 'credit', 'card', 'company', 'also', 'got', 'charged', 'got', 'cancelled', 'proof', 'cancelled', 'mean', 'wait', 'refund']",negative
1,"['used', 'receive', 'coupon', 'last', 'one', 'would', 'receive', 'began', 'glitch', 'would', 'randomly', 'disappear', 'account', 'even', 'though', 'apply', 'even', 'expired', 'yet', 'contacted', 'customer', 'service', 'stated', 'would', 'fix', 'ever', 'since', 'coupon', 'month', 'point', 'contacted', 'customer', 'service', 'matter', 'care', 'dismissive', 'help', 'disappointed']",negative
1,"['experienced', 'serious', 'issue', 'app', 'one', 'thing', 'got', 'startled', 'star', 'restaurant', 'today', 'rating', 'food', 'terrible', 'expensive', 'tried', 'rate', 'app', 'allow', 'checked', 'google', 'map', 'rating', 'place', 'voilá', 'star', 'feel', 'like', 'trust', 'ubereats', 'rating', 'supposed', 'one', 'important', 'feature', 'app', 'could', 'rate', 'differently', 'star']",negative
1,"['pick', 'meet', 'person', 'put', 'address', 'app', 'get', 'completely', 'wrong', 'show', 'correct', 'address', 'untill', 'driver', 'pick', 'food', 'reason', 'change', 'side', 'street', 'closed', 'year', 'due', 'giant', 'road', 'upgrade', 'ignores', 'address', 'put', 'try', 'gps', 'closest', 'spot', 'last', 'driver', 'said', 'ca', 'delivery', 'take', 'food', 'go', 'enjoy', 'free', 'feed']",negative
1,"['support', 'terrible', 'often', 'advise', 'nothing', 'wait', 'extremely', 'late', 'thank', 'understanding', 'end', 'chat', 'abruptly', 'seem', 'matter', 'store', 'late', 'delivery', 'bad', 'may', 'well', 'go', 'back', 'ordering', 'direct', 'store', 'rather', 'using', 'platform', 'also', 'promotion', 'far', 'fewer', 'notably', 'since', 'getting', 'one']",negative
1,"['using', 'app', 'year', 'today', 'turn', 'made', 'restaurant', 'could', 'take', 'got', 'canceled', 'yet', 'payment', 'still', 'reversed', 'got', 'scammed', 'cancelation', 'message', 'popped', 'opened', 'led', 'nowhere', 'listed', 'history', 'money', 'still', 'gone', 'scam']",negative
2,"['website', 'ca', 'uncheck', 'cash', 'payment', 'even', 'though', 'save', 'option', 'waiting', 'delivery', 'restaurant', 'opened', 'get', 'zero', 'communication', 'still', 'completing', 'something', 'went', 'wrong', 'day', 'delivery', 'go', 'driver', 'time', 'get', 'picked', 'stop', 'sending', 'notification', 'everyday', 'buy']",negative
1,"['bait', 'switched', 'estimate', 'price', 'including', 'tip', 'balloon', 'randomly', 'locked', 'cancel', 'press', 'customer', 'support', 'chatbot', 'theyll', 'give', 'refund', 'cancellation', 'fee', 'mean', 'taking', 'money', 'reason', 'expecting', 'accept', 'pad', 'profit', 'corporation', 'run', 'manner', 'regulated', 'existence', 'never', 'touch']",negative
1,"['good', 'good', 'hit', 'ground', 'hard', 'trying', 'solve', 'issue', 'many', 'issue', 'charged', 'using', 'cash', 'canceled', 'get', 'thing', 'sorted', 'super', 'frustrating', 'right', 'charged', 'got', 'canceled', 'minute', 'next', 'nothing', 'cash', 'ca', 'even', 'another', 'store', 'refund', 'history', 'placed', 'get', 'complete', 'wallet', 'show', 'money', 'put', 'gone']",negative
2,"['honestly', 'used', 'great', 'delivery', 'quick', 'rarely', 'pushed', 'back', 'last', 'month', 'awful', 'delivery', 'time', 'pushed', 'back', 'two', 'three', 'time', 'even', 'arriving', 'customer', 'service', 'average', 'best', 'far', 'many', 'step', 'get', 'desired', 'result', 'uberone', 'great', 'barely', 'give', 'discounted', 'fee', 'offer', 'pretty', 'much', 'useless']",negative
1,"['using', 'loyally', 'year', 'recently', 'subbed', 'uberone', 'notice', 'promos', 'much', 'le', 'since', 'biggest', 'beef', 'apart', 'taking', 'longer', 'receive', 'even', 'pay', 'priority', 'policy', 'refund', 'common', 'receive', 'grocery', 'incomplete', 'usually', 'item', 'sometimes', 'worse', 'bot', 'response', 'refund', 'receive', 'eventually', 'tonight', 'refused', 'based', 'high', 'level', 'claim', 'expected', 'take', 'hit', 'cost', 'insulting']",negative
1,"['use', 'app', 'consistently', 'issue', 'app', 'well', 'driver', 'constantly', 'pick', 'wrong', 'food', 'forget', 'pick', 'food', 'contact', 'support', 'help', 'maybe', 'first', 'time', 'say', 'consistent', 'problem', 'refused', 'help', 'give', 'sort', 'refund', 'given', 'item', 'highly', 'allergic', 'contacted', 'regarding', 'issue', 'said', 'oh', 'sorry', 'ca', 'help', 'really']",negative
1,"['terrible', 'service', 'cancelled', 'coming', 'mile', 'away', 'guy', 'bicycle', 'still', 'got', 'charged', 'full', 'amount', 'tried', 'contact', 'customer', 'support', 'said', 'try', 'later', 'even', 'though', 'worked', 'couple', 'minute', 'cancel', 'oder', 'food', 'still', 'paid', 'full', 'amount', 'app', 'getting', 'unisalled', 'shocking', 'customer', 'service', 'excepting', 'get', 'cold', 'food', 'cancel', 'still', 'pay']",negative
1,"['worst', 'driver', 'cancelled', 'pick', 'charged', 'cancellation', 'fee', 'fee', 'processed', 'ca', 'ubereats', 'ca', 'find', 'fee', 'paying', 'fee', 'without', 'knowing', 'contact', 'phone', 'number', 'driver', 'even', 'email', 'address', 'located', 'auto', 'reply', 'email', 'inbox', 'monitored', 'wish', 'could', 'give', 'zero', 'star', 'ca', 'submit', 'review', 'without', 'least', 'one']",negative
1,"['got', 'email', 'today', 'saying', 'getting', 'rid', 'credit', 'delivery', 'arrives', 'past', 'latest', 'arrival', 'time', 'one', 'time', 'far', 'past', 'expected', 'delivery', 'time', 'customer', 'given', 'something', 'inconvenience', 'driver', 'going', 'allowed', 'really', 'late', 'get', 'nothing', 'also', 'mainly', 'give', 'discount', 'promo', 'thing', 'ride', 'mainly', 'use', 'ordering', 'food', 'might', 'check', 'food', 'apps', 'see', 'something', 'better']",negative
2,"['terrible', 'goal', 'meal', 'eat', 'continually', 'getting', 'bloated', 'additional', 'irrelevant', 'option', 'click', 'pop', 'ups', 'grocery', 'convenient', 'store', 'coupon', 'interest', 'removed', 'search', 'sort', 'functionality', 'bloat', 'listing', 'option', 'best', 'start', 'apps']",negative
1,"['promo', 'grocery', 'placed', 'target', 'given', 'total', 'discount', 'received', 'charged', 'full', 'price', 'promo', 'completely', 'disappeared', 'contacted', 'support', 'said', 'without', 'screenshot', 'promo', 'would', 'able', 'help', 'driver', 'ashamed', 'would', 'loyal', 'customer', 'spreading', 'word']",negative
1,"['worst', 'app', 'ever', 'waste', 'time', 'money', 'place', 'offer', 'several', 'good', 'promotion', 'try', 'use', 'work', 'happen', 'time', 'speak', 'csr', 'rude', 'transfer', 'time', 'tell', 'someone', 'reach', 'business', 'day', 'worst', 'food', 'delivery', 'app', 'criminal', 'guilty', 'extreme', 'false', 'advertising', 'worst', 'customer', 'service', 'even', 'worse', 'delivery', 'time', 'move', 'even', 'skip', 'better', 'guy']",negative
1,"['year', 'run', 'around', 'extremely', 'late', 'driver', 'constantly', 'cancelling', 'rubbish', 'deleting', 'app', 'moving', 'even', 'deliver', 'cafe', 'minute', 'away', 'hour', 'ago', 'go', 'restaurant', 'second', 'wo', 'go', 'back', 'one', 'u', 'fool', 'keep', 'ordering', 'one', 'offer', 'service', 'really', 'delivering', 'good', 'riddance']",negative
1,"['never', 'refunded', 'company', 'many', 'time', 'everytime', 'time', 'food', 'get', 'canceled', 'food', 'picked', 'frustrating', 'spending', 'dollar', 'refunded', 'get', 'food', 'delivered', 'okay', 'ca', 'reliably', 'get', 'food', 'begin', 'done', 'garbage', 'company']",negative
1,"['last', 'time', 'food', 'charged', 'twice', 'contacted', 'customer', 'service', 'returned', 'payment', 'showing', 'app', 'still', 'need', 'pay', 'amount', 'charged', 'twice', 'ca', 'use', 'app', 'anymore', 'contacted', 'customer', 'service', 'explained', 'situation', 'said', 'sort', 'still', 'nothing', 'happened', 'already', 'waiting', 'month', 'start', 'using', 'service', 'customer', 'service', 'really', 'terrible']",negative
2,"['constant', 'reminder', 'tip', 'driver', 'chosen', 'tip', 'purposefully', 'various', 'reason', 'b', 'using', 'priority', 'delivery', 'thereby', 'paying', 'delivery', 'patronising', 'reminded', 'time', 'many', 'negative', 'thing', 'positive', 'one', 'saving', 'smidge', 'exclusive', 'deal', 'fact', 'many', 'others', 'get', 'better', 'deal', 'area', 'location', 'customer', 'retention', 'need', 'serious', 'revisit']",negative
1,"['price', 'deceptive', 'raise', 'price', 'item', 'restaurant', 'give', 'discount', 'delivery', 'fee', 'always', 'high', 'hidden', 'also', 'disappointed', 'customer', 'service', 'cancelled', 'within', 'second', 'charged', 'whole', 'entire', 'amount', 'food', 'told', 'could', 'go', 'get', 'food', 'blocked', 'asking', 'follow', 'question', 'paid', 'never', 'received', 'disappointed', 'around']",negative
1,"['app', 'utterly', 'disorganized', 'user', 'unfriendly', 'geared', 'max', 'profit', 'ue', 'regardless', 'customer', 'satisfaction', 'help', 'easily', 'accessible', 'unfair', 'business', 'practice', 'mi', 'count', 'cart', 'payment', 'easy', 'check', 'remove', 'item', 'payment', 'processed', 'yes', 'user', 'unfriendly', 'experience', 'app', 'waiting', 'customer', 'support', 'readily', 'available', 'time']",negative
1,"['idea', 'still', 'overall', 'rating', 'quick', 'scroll', 'display', 'entirely', 'poor', 'review', 'wish', 'could', 'rate', 'star', 'canceled', 'immediately', 'placing', 'refused', 'refund', 'store', 'accepted', 'also', 'refused', 'actually', 'send', 'delivery', 'kept', 'money', 'nothing', 'never', 'experienced', 'unacceptable', 'trash', 'way', 'conduct', 'business']",negative
2,"['like', 'easy', 'navigate', 'app', 'price', 'v', 'delivery', 'service', 'wo', 'refund', 'certain', 'amount', 'time', 'even', 'dispatch', 'driver', 'give', 'wrong', 'ignore', 'instruction', 'mixed', 'feeling', 'habit', 'wanting', 'oder', 'food', 'especially', 'car', 'go', 'pick', 'food', 'lot', 'driver', 'either', 'understand', 'english', 'follow', 'instruction', 'give', 'wrong', 'food']",negative
2,"['tried', 'one', 'awesome', 'added', 'extra', 'fee', 'bag', 'sometimes', 'adding', 'item', 'incur', 'extra', 'fee', 'extra', 'bag', 'charge', 'explanation', 'charge', 'vague', 'paying', 'delivery', 'fee', 'cool', 'fee', 'added', 'one', 'expired', 'want', 'pay', 'full', 'price', 'ubereats', 'expensive', 'buck', 'local', 'sandwich', 'much', 'app', 'already', 'increase', 'regular', 'menu', 'price', 'squeezed', 'money', 'fun']",negative
1,"['placed', 'waited', 'hour', 'cancelled', 'app', 'reason', 'called', 'restaurant', 'told', 'driver', 'already', 'picked', 'got', 'cancelled', 'thankfully', 'nice', 'restaurant', 'remade', 'sent', 'u', 'without', 'much', 'faster', 'cheaper', 'convenient', 'call', 'middle', 'man', 'app', 'need', 'stop', 'giving', 'money']",negative
1,"['many', 'time', 'app', 'definitely', 'take', 'longer', 'similar', 'service', 'affected', 'food', 'quality', 'recently', 'paid', 'express', 'last', 'time', 'took', 'well', 'hour', 'trying', 'reach', 'told', 'arrived', 'min', 'early', 'referring', 'time', 'frame', 'kept', 'changing', 'also', 'informed', 'food', 'quality', 'problem', 'would', 'nothing', 'boo']",negative
1,"['complete', 'trash', 'burger', 'meal', 'burger', 'supposed', 'come', 'paddy', 'missing', 'contacted', 'support', 'get', 'refund', 'refunded', 'overpriced', 'meal', 'delivery', 'missing', 'item', 'happen', 'every', 'enough', 'especially', 'price', 'pay', 'recommend']",negative
