review,date,stars,name,source
"I’d used the kfc app for the 1st time, so many issues, got told to contact Uber & dispute with them, after trying twice for over 1/2 hour each time, I finally got through to someone but they then wouldn’t grant me a refund and kept saying the driver turned up in good time……no the restaurant didn’t know when the driver was arriving to them, they had our food already bagged up, an hour n 1/2 later they showed up, bag ripped as kfc put cold cans in with hot food…well of course the food was cold!!!! Absolutely disgusting","Date of experience: December 21, 2023",Rated 1 out of 5 stars,KP,Trust Pilot
The estimated time was just about spot on. The food arrived hot and driver followed the instructions to a tee.,"Date of experience: December 20, 2023",Rated 5 out of 5 stars,ZD,Trust Pilot
"I was able to get food soon as I wanted, this company doing great job. The fruit was fresh. The patties were delicious. Keep up with the good work.","Date of experience: December 19, 2023",Rated 5 out of 5 stars,MM,Trust Pilot
"Really efficient service. I had contacted around 10 supermarkets to find a food product I needed for Christmas, but no one had it. Then I tried Uber Eats, found the product which was delivered quickly by the smiling friendly driver. Very impressed.","Date of experience: December 21, 2023",Rated 5 out of 5 stars,JG,Trust Pilot
"Was very easy ordering, got my food on time and it was hot! Great service!","Date of experience: December 20, 2023",Rated 5 out of 5 stars,SO,Trust Pilot
Very bad delivery service on my Son's birthday order was 3 hours late. Food was missing and very cold. Our all family will never order on ubereats.,"Date of experience: December 19, 2023",Rated 1 out of 5 stars,AS,Trust Pilot
Easy to orderUpdates helpfulCame quickly and efficiently Fresh delicious food,"Date of experience: December 21, 2023",Rated 5 out of 5 stars,DS,Trust Pilot
Good customers who spend hundreds are not privy to refunds when delivery ppl steal their items. I won’t be returning.,"Date of experience: December 20, 2023",Rated 1 out of 5 stars,CA,Trust Pilot
"The person who deliver the food was nice, responsible, and also fast-delivery.The food was also good quality as well.","Date of experience: December 19, 2023",Rated 5 out of 5 stars,AF,Trust Pilot
Palestinian cuisine moved off the Palestinian category and moved on to Isr*eli category. Shame on Ubereats for supporting a genocide and supporting the murder of over +8000 children/babies. F UBEREATS AND F ISRAEL!,"Date of experience: December 22, 2023",Rated 1 out of 5 stars,MJ,Trust Pilot
"Very expensive service and didnt even deliver my order, but happy to take my money after the driver went to a completely wrong address!  Trying bleed blood from a stone to get your refund...they dont answer but have taken my money. Daylight robbers!!!!","Date of experience: December 05, 2023",Rated 1 out of 5 stars,Jon Elliott,Trust Pilot
"Lots of choice, good app on the most part, but when something goes wrong and your whole meal arrives very late and cold Uber Eats is not interested in fair compensation or replacement of the meal. a £3.13 refund for a £21 order that was cold and took 1.5 hrs doesn't seem reasonable. This is not a one-off either. In both cases it wasn't the restaurant's fault - drivers canceled or didn't turn up to collect food. Uber didn't take responsibility and we ate cold food.","Date of experience: December 08, 2023",Rated 2 out of 5 stars,JO,Trust Pilot
Uber eats won't refund the food ordered which was never delivered. The delivery person did not arrive to the address and made no attempt in delivering the order properly. The delivery person cancelled the order and stated the food was delivered. Uber eats stated that the delivery person waited for 7 minutes when actually it was less than the actual time. We even attempted to walk up the road away to get it but they simply drove away. Extortionate that they won't refund as nothing was received with extremely bad customer service. They just take your money. Will definitely not use it again!! Shameful business practice!,"Date of experience: December 21, 2023",Rated 1 out of 5 stars,AN,Trust Pilot
"Virtually non-existent customer service. So when something does go wrong you end up spending hours in Facebook messenger - seriously, that's the only way to communicate with them. They'll ask the same questions three times - and you'll need to wait twenty minutes each time - and eventually make excuses and tell you basically, tough.","Date of experience: December 21, 2023",Rated 1 out of 5 stars,BC,Trust Pilot
Tried to contact for a refund of a Uber one membership that I accidentally paid for. I messaged them minutes after the mistake was made. It has been a week and still haven’t heard back. I used to be a loyal customer but this is just not how to run a company.,"Date of experience: December 16, 2023",Rated 1 out of 5 stars,FL,Trust Pilot
Delivery service was fast and on time.Food was hot and fresh.,"Date of experience: December 20, 2023",Rated 5 out of 5 stars,ED,Trust Pilot
How can I put a minus reviewFailed to deliver Gave the driver multiple directions he then blocked my number The location is not hard to find type the address into Google maps and it takes you straight to the door as It was a work address. Very poor customer service from call centre will not give a refund or pass me on to a manager Never experienced such poor customer service,"Date of experience: December 21, 2023",Rated 1 out of 5 stars,ET,Trust Pilot
"when u click halal kfc in app all the non halal come up. no customer service number took 30 mins to find a riser number and not customer service for customers. no option to cancel order in the app. man on phone was disgusting and wouldn't cancel, rider wouldn't cancel and kfc wouldn't cancel. in all all useless a bunch no hopes together.","Date of experience: December 21, 2023",Rated 1 out of 5 stars,Moazma Mukhtar,Trust Pilot
"Horrible awful service.You pay for a service and ubereats constantly and constantly fails to deliver. Drivers accepting an order, just to cancel it 5 minutes later, with no penalties, they can pick and choose to accept and drop orders, you can't cancel the order unless you want to pay a cancellation fee, you just have to wait till they decide to cancel the order for you. £35 order, and the cancellation fee was £30... What a joke... Avoid the entire Uber chain if you can. This company is a scam.","Date of experience: December 21, 2023",Rated 1 out of 5 stars,Not Falling For Your Scam,Trust Pilot
Had a great experience with Uber eats everything went well. Love the coupon.,"Date of experience: December 19, 2023",Rated 5 out of 5 stars,JJ,Trust Pilot
Sumo Sushi: The food was greatPortions were generousArrived super fastDriver had a smile,"Date of experience: December 18, 2023",Rated 5 out of 5 stars,JW,Trust Pilot
"Glitchy app not updated properly - refused refund for propblem with app. Difficult to get help with order issues, app purposefully designed to take you around in circles - hard to find or even ring customers services - I had to actually find a way to sneakily get through to their Uber Rider support to get a transfer to Customer Services (you can only ring when you have a live order).Full explanation of issue belowI made an order on my route home - the app was trying to deliver to my live location. I updated the app to drop off to my home address and placed the order. Unfortunately the app was still trying to deliver to the street I was on - the app does not let you update the order and theres no apparent way of updating order any other way. I had no choice but to cancel my food. I reordered and the app recognised second time that I'd updated to my home address. I want a refund for the first cancelled order - it was not my fault the app was not updating properly, and I also reordered immediately after so the food would not have been wasted as I reordered it - the specific takeaway also took ages with my order so was running behind so no food would have even been prepped on the first cancelled order. Explained this twice on phone and twice on app. Also falsely promised refund on phone. People on phone also seemed pretty disbondent.Chat feature also stops you responding to their responses.","Date of experience: December 16, 2023",Rated 1 out of 5 stars,CH,Trust Pilot
